SKU;CANTIDAD;COSTO;LOCALIDAD;DEPOSITO
021500;90;0;;1101
016085;90;0;;1101
015310;90;0;;1101
018983;90;0;;1101
017162;90;0;;1101
021640;90;0;;1101
021316;90;0;;1101
019172;90;0;;1101
011456;91;0;;1101
019961;91;0;;1101
019965;91;0;;1101
017244;92;0;;1101
021497;92;0;;1101
017883;92;0;;1101
012835;92;0;;1101
003493;92;0;;1101
021501;92;0;;1101
003078;92;0;;1101
011079;92.614;0;;1101
021499;93;0;;1101
001108;93;0;;1101
012210;93;0;;1101
008929;93;0;;1101
008267;93;0;;1101
018391;93;0;;1101
009907;93;0;;1101
018424;93;0;;1101
020298;93;0;;1101
019614;93;0;;1101
018689;93;0;;1101
019931;93;0;;1101
013600;93;0;;1101
010861;93;0;;1101
004915;94;0;;1101
006492;94;0;;1101
019392;94;0;;1101
019830;94;0;;1101
014982;94;0;;1101
009663;94;0;;1101
011558;94;0;;1101
021694;94;0;;1101
013782;94;0;;1101
001441;94;0;;1101
017358;94;0;;1101
003948;94;0;;1101
007962;94;0;;1101
016016;94;0;;1101
000465;94.5;0;;1101
020676;95;0;;1101
020474;95;0;;1101
020195;95;0;;1101
012852;95;0;;1101
012137;95;0;;1101
019044;95;0;;1101
020183;95;0;;1101
015709;95;0;;1101
022256;95;0;;1101
017884;95;0;;1101
002526;95;0;;1101
020459;95;0;;1101
000999;95;0;;1101
008830;95;0;;1101
020237;95;0;;1101
002872;95;0;;1101
015805;95;0;;1101
007532;95;0;;1101
017159;95;0;;1101
010088;95;0;;1101
000932;95;0;;1101
008910;95;0;;1101
022215;95;0;;1101
015284;95;0;;1101
021687;95;0;;1101
022091;95;0;;1101
015872;95;0;;1101
015397;95;0;;1101
000837;95;0;;1101
015126;95;0;;1101
021241;95;0;;1101
001533;95;0;;1101
020905;95;0;;1101
012765;95;0;;1101
003844;95;0;;1101
000785;95;0;;1101
020037;95;0;;1101
016385;95;0;;1101
011556;95;0;;1101
021093;95;0;;1101
004537;95;0;;1101
015364;95;0;;1101
021313;95;0;;1101
014389;95;0;;1101
006479;96;0;;1101
021551;96;0;;1101
009233;96;0;;1101
016410;96;0;;1101
021950;96;0;;1101
000903;96;0;;1101
018271;96;0;;1101
021993;96;0;;1101
017349;96;0;;1101
014862;96;0;;1101
021440;96;0;;1101
011843;96;0;;1101
021249;96;0;;1101
015305;96;0;;1101
020449;96;0;;1101
021018;96;0;;1101
015395;96;0;;1101
020471;96;0;;1101
021457;96;0;;1101
013651;96;0;;1101
020028;96;0;;1101
019165;96;0;;1502
022276;96;0;;1101
003994;96;0;;1101
020083;96;0;;1101
011946;96;0;;1101
015063;96;0;;1101
017348;96;0;;1101
002862;96;0;;1101
006048;96;0;;0013
011956;96;0;;1101
019745;96;0;;1101
009981;96;0;;1101
022461;96;0;;1101
020025;96;0;;1101
010767;96;0;;1101
017927;96;0;;1101
009980;96;0;;1101
015326;96;0;;1101
001613;96;0;;1101
019490;96;0;;1101
019245;96;0;;1101
015739;96;0;;1101
013650;96;0;;1101
015659;96;0;;1101
012848;96;0;;1101
019075;96;0;;1101
018646;96;0;;1101
021439;96;0;;1101
019968;96;0;;1101
013652;96;0;;1101
007187;96;0;;1101
016769;96;0;;1101
021007;96;0;;1101
020140;96;0;;1101
020879;96;0;;1101
021991;96;0;;1101
016791;96;0;;1101
020473;96;0;;1101
019861;96;0;;1101
020795;96;0;;1101
018668;96;0;;1101
021854;96;0;;1101
020241;96;0;;1101
018207;96;0;;1101
012555;96;0;;1101
021390;96;0;;1101
020611;96;0;;1101
019055;96;0;;1101
021550;96;0;;1101
017076;96;0;;1101
018886;96;0;;1101
013479;96;0;;1101
021258;96;0;;1101
009312;96;0;;0012
002615;96;0;;1101
022261;96;0;;1101
017148;96;0;;1101
020525;96;0;;1101
021699;96;0;;1101
018577;96;0;;1101
018569;96;0;;1101
009504;96;0;;1101
018778;96;0;;1101
016908;96;0;;1101
010806;96;0;;1101
016608;96;0;;1101
004381;96;0;;1101
019730;96;0;;1101
020602;96;0;;1101
016021;96;0;;1101
015352;96;0;;1101
014730;96;0;;1101
016619;96;0;;1101
011481;96;0;;1101
020137;96;0;;1101
020416;96;0;;1101
019971;96;0;;1101
022257;96;0;;1101
012938;96;0;;1101
022277;96;0;;1101
001200;96;0;;1101
015715;96;0;;1101
021702;96;0;;1101
008917;96;0;;1101
013390;96;0;;1101
008656;96.625;0;;1101
008496;97;0;;1101
008851;97;0;;1101
017107;97;0;;1101
014199;97;0;;1101
006494;97;0;;1101
021008;97;0;;1101
016770;97;0;;1101
021379;97;0;;1101
000784;97;0;;1101
011381;97;0;;1101
007816;97;0;;1101
020677;97;0;;1101
000531;97;0;;1101
002774;98;0;;1101
016195;98;0;;1101
013452;98;0;;1101
022462;98;0;;1101
020318;98;0;;1101
021901;98;0;;1101
000502;98;0;;1101
016041;99;0;;1101
020207;99;0;;1101
010312;99;0;;1101
016168;99;0;;1101
012755;99;0;;1101
012148;99;0;;1101
000218;99;0;;1101
002900;99;0;;1101
009314;99;0;;1101
000916;99;0;;1101
000256;99;0;;1101
012757;99;0;;1101
021323;99;0;;1101
018335;99;0;;1101
018176;99;0;;1101
000220;100;0;;1101
011854;100;0;;1101
004067;100;0;;1101
021634;100;0;;1101
009502;100;0;;1101
014575;100;0;;1101
018249;100;0;;1101
014579;100;0;;1101
020596;100;0;;1101
007487;100;0;;1101
020766;100;0;;1101
022601;100;0;;1101
000420;100;0;;0008
019613;100;0;;1101
018474;100;0;;1101
008974;100;0;;1101
020969;100;0;;1101
015262;100;0;;1101
016818;100;0;;1101
017088;100;0;;1101
015698;100;0;;1101
008973;100;0;;1101
000224;100;0;;1101
000474;100.5;0;;0004
018322;100.6;0;;0004
006569;101;0;;1101
021134;101;0;;1101
009695;101;0;;1101
012204;101;0;;1101
006381;101;0;;1101
018177;101;0;;1101
022812;101;0;;1101
014554;101;0;;1101
010106;101;0;;1101
020951;101.325;0;;1101
021455;102;0;;1101
010946;102;0;;1101
019887;102;0;;1101
016469;102;0;;1101
021790;102;0;;1101
013919;102;0;;1101
009952;102;0;;1101
004046;102;0;;1101
018037;102;0;;1101
018526;102.3;0;;1101
003256;103;0;;1101
019077;103;0;;1101
020095;103;0;;1101
007649;103;0;;1101
018340;103;0;;1101
001158;103;0;;1101
020836;103;0;;1101
017850;104;0;;1101
017189;104;0;;1101
001618;104;0;;1101
018092;104;0;;1101
019371;104;0;;1101
018518;104;0;;1101
010378;104;0;;1101
022084;104;0;;1101
021864;104;0;;1101
002458;104;0;;1101
000295;104.375;0;;1101
021650;105;0;;1101
001214;105;0;;1101
011377;105;0;;1101
010716;105;0;;1101
011494;105;0;;1101
020794;105;0;;1101
017157;105;0;;1101
016519;105;0;;1101
020380;105.593;0;;1101
001670;106;0;;1101
012870;106;0;;1101
003076;106;0;;1101
018824;106;0;;1101
010986;106;0;;1101
014756;106;0;;1101
018690;106;0;;1101
016093;106;0;;1101
002749;106;0;;1101
018232;106;0;;1101
004554;106;0;;1101
008413;106.285;0;;1101
013401;106.339;0;;1101
000441;106.355;0;;1101
021528;107;0;;1101
013451;107;0;;1101
005853;107;0;;1101
020238;107;0;;1101
011306;107;0;;1101
011379;107;0;;1101
006572;107;0;;1101
009411;107;0;;1101
014349;107;0;;1101
012939;107;0;;1101
020205;107;0;;1101
014464;107;0;;1101
019241;107;0;;1101
010766;107;0;;1101
000813;107;0;;1101
017142;107;0;;1101
018312;107;0;;1101
013991;107;0;;1101
009487;107;0;;1101
012950;107;0;;1101
003452;107;0;;1101
018817;107;0;;1101
015569;107;0;;1101
018017;107;0;;1101
009232;107;0;;1101
019485;107;0;;1101
015753;107;0;;1101
017677;108;0;;1101
010714;108;0;;1101
022268;108;0;;1101
003035;108;0;;1101
018718;108;0;;1101
015356;108;0;;1101
021512;108;0;;1101
020204;108;0;;1101
015105;108;0;;1101
015282;108;0;;1101
006817;108;0;;0004
019638;108;0;;1101
021243;108;0;;1101
003733;108;0;;1101
019333;108;0;;1101
017359;108;0;;1101
020884;108;0;;1101
017084;108;0;;1101
020236;108;0;;1101
020586;108;0;;1101
008544;108;0;;1101
021315;108;0;;1101
012941;108;0;;1101
008289;108;0;;1101
018991;108;0;;1101
021833;108;0;;1101
021832;108;0;;1101
015741;108;0;;1101
001883;108;0;;1101
015285;108;0;;1101
001422;108;0;;1101
017228;108;0;;1101
013928;108;0;;1101
022096;108;0;;1101
021857;108;0;;1101
002511;108;0;;1101
000786;108;0;;1101
012839;108;0;;1101
000227;108;0;;1101
020604;108;0;;1101
020399;108;0;;1101
007030;108;0;;1101
017209;108;0;;1101
013360;108;0;;1101
018648;108;0;;1101
018869;108;0;;1101
022154;108;0;;1101
011365;108;0;;1101
018587;108;0;;1101
015605;108;0;;1101
006050;108;0;;1101
001002;108;0;;1101
020526;108;0;;1101
021297;108;0;;1101
019482;108;0;;1101
018491;108;0;;1101
018796;108;0;;1101
000841;108;0;;1101
018822;108;0;;1101
008492;108;0;;1101
017999;108;0;;1101
011654;108;0;;1101
016034;108;0;;1101
016144;109;0;;1101
019532;109;0;;1101
014620;109;0;;1101
013454;109;0;;1101
004918;109;0;;1101
008540;109;0;;1101
019933;109;0;;1101
006148;109;0;;1101
005237;109;0;;1101
018343;109;0;;1101
009367;109;0;;1101
008675;109;0;;1101
016278;109;0;;1101
012789;109;0;;1101
000451;109.9;0;;1101
020002;110;0;;1101
016790;110;0;;1101
020218;110;0;;1101
021092;110;0;;1101
021649;110;0;;1101
017196;111;0;;1101
021046;111;0;;1101
018532;111;0;;1101
010775;111;0;;1101
018164;111;0;;1101
019352;111;0;;1101
007189;111;0;;1101
015151;111;0;;1101
013337;111;0;;1101
011073;111;0;;1101
012492;111.235;0;;1101
017845;112;0;;1101
019216;112;0;;1101
020049;112;0;;1101
018179;112;0;;1101
002357;112;0;;1101
000779;112;0;;1101
016573;112;0;;1101
021941;112;0;;1101
011540;112;0;;1101
018567;112.675;0;;1101
019902;113;0;;1101
001253;113;0;;1101
021047;113;0;;1101
011736;113;0;;0008
001682;113;0;;1101
018615;113.084;0;;1101
000464;113.75;0;;1101
015311;114;0;;1101
016235;114;0;;1101
001879;114;0;;1101
018686;114;0;;1101
011856;114;0;;1101
015106;114;0;;1101
020584;114;0;;1101
018342;114;0;;1101
015309;114;0;;1101
015766;114.86;0;;1101
010174;115;0;;1101
019243;115;0;;1101
021844;115;0;;1101
015944;115;0;;1101
016347;115.18;0;;1101
019773;116;0;;1101
015102;116;0;;1101
007039;116;0;;1101
001871;116;0;;1101
018982;116;0;;1101
017958;116;0;;1101
018997;116;0;;1101
020755;117;0;;1101
016515;117;0;;1101
017343;117;0;;1101
018301;117;0;;1101
018124;117;0;;1101
015467;117;0;;0004
016534;117;0;;1101
020045;117;0;;1101
018365;117;0;;1101
015355;117;0;;1101
017885;117;0;;1101
020074;117;0;;1101
016965;117;0;;1101
009104;117;0;;1101
020193;117;0;;1101
014888;117;0;;1101
011367;117;0;;1101
015467;117;0;;1101
015408;117;0;;1101
014822;117;0;;1101
014911;117;0;;1101
020280;118;0;;1101
013297;118;0;;1101
019028;118;0;;1101
002535;118;0;;1101
012929;118;0;;1101
019531;118;0;;1101
001001;118;0;;1101
019047;118;0;;1101
018612;118;0;;1101
002087;118;0;;0012
016310;118;0;;1101
012213;118;0;;1101
017198;118;0;;1101
003405;118;0;;1101
018300;118;0;;1101
007040;118;0;;1101
004535;118;0;;1101
021547;118.393;0;;1101
021744;119;0;;1101
020192;119;0;;1101
008535;119;0;;1101
019534;119;0;;1101
016764;119;0;;1101
005593;119;0;;1101
021700;119;0;;1101
021257;119;0;;1101
002548;119;0;;1101
001363;119;0;;1101
017108;119;0;;1101
022029;119;0;;1101
008023;119;0;;1101
016547;119;0;;1101
011383;119;0;;1101
019744;119;0;;1101
012434;119;0;;1101
018695;119;0;;1101
021437;119;0;;1101
019074;119;0;;1101
021788;119;0;;1101
018121;119;0;;1101
011046;119;0;;1101
021527;119;0;;1101
021050;119;0;;1101
001680;119;0;;1101
015081;119;0;;1101
020666;119;0;;1101
020936;119;0;;1101
001143;119;0;;1101
014401;119;0;;1101
016921;120;0;;1101
018309;120;0;;1101
008673;120;0;;1101
018290;120;0;;1101
008907;120;0;;1101
020072;120;0;;1101
021545;120;0;;1101
010901;120;0;;1101
009831;120;0;;1101
006776;120;0;;1101
022663;120;0;;1101
019957;120;0;;1101
008547;120;0;;1101
021860;120;0;;1101
000638;120;0;;1101
020481;120;0;;1101
021359;120;0;;1101
013077;120;0;;1101
018142;120;0;;1101
016888;120;0;;1101
021358;120;0;;1101
019396;120;0;;1101
001475;120;0;;1101
014097;120;0;;1101
009710;120;0;;1101
020594;120;0;;1101
018492;120;0;;1101
022731;120;0;;1101
022207;120;0;;1101
015606;120;0;;1101
008828;120;0;;1101
009858;120;0;;1101
022662;120;0;;1101
012215;120;0;;1101
020580;120;0;;1101
001893;120;0;;1101
020418;120;0;;1101
020167;120;0;;1101
007496;120;0;;1101
022161;120;0;;1101
013081;120;0;;1101
019771;120;0;;1101
015760;120;0;;1101
019407;120;0;;1101
004337;120;0;;1101
008825;120;0;;1101
021794;120;0;;1101
021688;120;0;;1101
018178;120;0;;1101
020448;120;0;;1101
016578;120;0;;1101
014048;120;0;;1101
014903;120;0;;1101
022200;120;0;;1101
020173;120;0;;1101
014872;120;0;;1101
019197;120;0;;1101
012322;120;0;;1101
021300;120;0;;1101
002600;120;0;;1101
020032;120;0;;1101
015803;120;0;;1101
001669;120;0;;1101
022593;120;0;;1101
009977;120;0;;1101
015166;120;0;;1101
020189;120;0;;1101
016932;120;0;;1101
008838;120;0;;1101
003343;120;0;;1101
018709;120;0;;1101
015396;120;0;;1101
021353;120;0;;1101
021336;120;0;;1101
016767;120;0;;1101
002997;120;0;;0003
020891;120;0;;1101
021038;120;0;;1101
022272;120;0;;1101
022106;120;0;;1101
001468;120;0;;1101
011304;120;0;;1101
014735;120;0;;1101
022176;120;0;;1101
005905;120;0;;0004
020699;120;0;;1101
004744;120;0;;1101
021951;120;0;;1101
007675;120;0;;1101
019633;120;0;;1101
021036;120;0;;1101
021027;120;0;;1101
013068;120;0;;1101
019071;120;0;;1101
020046;120;0;;1101
020583;120;0;;1101
021708;120;0;;1101
020059;120;0;;1101
009908;120;0;;1101
001530;120;0;;1101
021942;120;0;;1101
020955;120;0;;1101
013601;120.78;0;;1101
018412;121;0;;1101
021591;121;0;;1101
018530;121;0;;1101
014683;121;0;;1101
017327;121;0;;1101
015710;121;0;;1101
010873;121;0;;1101
001197;121;0;;1101
020115;121;0;;1101
016958;121;0;;1101
018043;121;0;;1101
011995;121;0;;1101
009714;122;0;;1101
019559;122;0;;1101
011742;122;0;;1101
018904;122;0;;1101
012995;122.045;0;;1101
018866;123;0;;1101
013455;123;0;;1101
001109;123;0;;1101
007229;123;0;;1101
016617;123;0;;1101
009708;123;0;;1101
007398;123;0;;1101
002771;123;0;;1101
016789;123;0;;1101
020287;123;0;;1101
020663;123;0;;1101
020768;124;0;;1101
003257;124;0;;1101
019169;124;0;;1101
018995;124;0;;1101
016957;124;0;;1101
016244;124;0;;1101
002770;124;0;;1101
010719;124;0;;1101
016956;125;0;;1101
015598;125;0;;1101
015108;125;0;;1101
012095;125;0;;1101
014020;125;0;;1101
008661;125;0;;1101
019180;125;0;;1101
019937;125;0;;1101
008560;125;0;;1101
021303;125;0;;1101
011231;125;0;;1101
021409;126;0;;1101
011048;126;0;;1101
004056;126;0;;1101
021791;126;0;;1101
021407;126;0;;1101
021889;126;0;;1101
021593;126;0;;1101
002086;126;0;;0012
020003;126;0;;1101
004076;126;0;;1101
010864;126;0;;1101
016854;126;0;;1101
021302;126;0;;1101
020196;126;0;;1101
021484;126;0;;1101
022464;126;0;;1101
017375;127;0;;1101
018390;127;0;;1101
002833;127;0;;1101
014926;127;0;;1101
020206;127;0;;1101
021863;127;0;;1101
018687;127;0;;1101
020662;128;0;;1101
002210;128;0;;1101
020679;128;0;;1101
018081;128;0;;1101
015750;128;0;;1101
014452;128;0;;1101
021992;128;0;;1101
015308;128;0;;1101
018303;128;0;;1101
000404;128.391;0;;1101
002095;129;0;;1101
018816;129;0;;1101
020050;129;0;;1101
020031;129;0;;1101
017210;129;0;;1101
019334;129;0;;1101
020199;129;0;;1101
001317;129;0;;1101
014829;129;0;;1101
020138;130;0;;1101
011939;130;0;;1101
005897;130;0;;1101
006149;130;0;;1101
014184;130;0;;1101
016283;130;0;;1101
012377;130;0;;1101
016035;130;0;;1101
003705;130;0;;1101
021952;130;0;;1101
018440;130;0;;1101
014918;130;0;;1101
018750;130;0;;1101
007116;130.575;0;;1101
021021;131;0;;1101
006424;131;0;;1101
021081;131;0;;1101
018584;131;0;;1101
020194;131;0;;1101
020044;131;0;;1101
021078;131;0;;1101
018699;131;0;;1101
001666;131;0;;1101
008326;131;0;;1101
018103;131;0;;1101
014873;131;0;;1101
007146;131;0;;1101
001425;131;0;;1101
002541;131;0;;1101
020047;131;0;;1101
015413;131;0;;1101
019788;132;0;;1101
017678;132;0;;1101
009414;132;0;;1101
010099;132;0;;1101
015740;132;0;;1101
011230;132;0;;1101
021896;132;0;;1101
013553;132;0;;1101
001768;132;0;;1101
021356;132;0;;1101
017078;132;0;;1101
017848;132;0;;1101
016541;132;0;;1101
019159;132;0;;1101
011947;132;0;;1101
005876;132;0;;1101
017110;132;0;;1101
018967;132;0;;1101
016159;132;0;;1101
016373;132;0;;1101
021931;132;0;;1101
021067;132;0;;1101
011414;132;0;;1101
005108;132;0;;1101
019935;132;0;;1101
015283;132;0;;1101
014863;132;0;;1101
016959;132;0;;1101
022195;132;0;;1101
020423;132;0;;1101
001273;132;0;;1101
003330;132;0;;1101
021943;132;0;;1101
019953;132;0;;1101
017975;132;0;;1101
015089;132;0;;1101
004038;132;0;;1101
007007;132;0;;1101
015680;132;0;;1101
015738;132;0;;1101
018581;132;0;;1101
022116;132;0;;1101
000659;132;0;;1101
011162;132;0;;1101
015802;132;0;;1101
015281;132;0;;1101
018701;132;0;;1101
000971;132;0;;1101
003027;132;0;;1101
021529;132;0;;1101
002427;132;0;;1101
021322;133;0;;1101
017351;133;0;;1102
019480;133;0;;1101
020796;133;0;;1101
003352;133;0;;1101
012176;133;0;;1101
020197;133;0;;1101
016697;133;0;;1101
010085;133;0;;1101
020915;133;0;;1101
018165;134;0;;1101
019221;134;0;;1101
011369;134;0;;1101
019916;134;0;;1101
020214;134;0;;1101
021498;134;0;;1101
020230;134;0;;1101
012206;134;0;;1101
020417;134;0;;1101
019391;134;0;;1101
014998;134.143;0;;1101
019825;135;0;;1101
020200;135;0;;1101
022128;135;0;;1101
014617;135;0;;1101
022012;135;0;;1101
012212;135;0;;1101
014619;135;0;;1101
021505;136;0;;1101
022010;136;0;;1101
014528;136;0;;1101
019372;136;0;;1101
020217;136;0;;1101
019839;136.1;0;;1101
018308;137;0;;1101
019043;137;0;;1101
018313;137;0;;1101
002082;137;0;;1101
012299;137;0;;1101
001036;137;0;;1101
007825;137;0;;1101
021803;137;0;;1101
003781;137.49;0;;1101
018167;138;0;;1101
022565;138;0;;1101
018337;138;0;;1101
010971;138;0;;1101
012088;138;0;;1101
021331;138;0;;1101
022564;138;0;;1101
002076;138;0;;1101
002072;138;0;;1101
019220;138;0;;1101
002183;138;0;;1101
003309;138;0;;1101
015312;138;0;;1101
003993;138;0;;1101
018579;138;0;;1101
007798;138;0;;1101
019964;138;0;;1101
001277;138;0;;1101
004000;138;0;;1101
000449;138.425;0;;1101
021635;139;0;;1101
010855;139;0;;1101
020907;139;0;;1101
002420;139;0;;1101
000927;139;0;;1101
021618;139;0;;1101
016850;139;0;;1101
012421;140;0;;1101
021617;140;0;;1101
016833;140;0;;1101
012820;140;0;;1101
018104;140;0;;1101
002358;140;0;;1101
010987;140;0;;1101
000821;140;0;;1101
016145;140;0;;1101
002050;140;0;;1101
018752;140;0;;1101
000160;140.943;0;;1101
006796;141;0;;1101
020198;141;0;;1101
020857;141;0;;1101
014881;141;0;;1101
014993;141;0;;1101
016843;141;0;;1101
001042;141;0;;1101
010985;141;0;;1101
014924;141;0;;1101
000843;141;0;;1101
019846;141;0;;1101
007232;142;0;;1101
010084;142;0;;1101
011111;142;0;;1101
021697;142;0;;1101
018456;142;0;;1101
002057;142;0;;1101
021326;142;0;;1101
018596;142;0;;1101
000899;142;0;;1101
011374;142;0;;1101
008002;142;0;;1101
019533;142;0;;1101
021293;142;0;;1101
000913;142;0;;1101
019741;143;0;;1101
010453;143;0;;1101
008555;143;0;;1101
021197;143;0;;1101
001772;143;0;;1101
020763;143;0;;1101
015441;143;0;;1101
008042;143;0;;1101
011309;143;0;;1101
003406;143;0;;1101
019237;143;0;;1101
018480;143;0;;1101
021022;143;0;;1101
021129;143;0;;1101
018267;143;0;;1101
021318;143;0;;1101
000908;143;0;;1101
015519;143;0;;1101
008919;143;0;;1101
006782;143;0;;1101
019972;143;0;;1101
018658;143;0;;1101
017188;143;0;;1101
020765;143;0;;1101
022255;143;0;;1101
001662;143;0;;1101
022190;144;0;;1101
008827;144;0;;1101
014942;144;0;;1101
014944;144;0;;1101
002413;144;0;;1101
022531;144;0;;1101
010098;144;0;;1101
017105;144;0;;1101
018571;144;0;;1101
016768;144;0;;1101
021469;144;0;;1101
003268;144;0;;1101
022778;144;0;;1101
020764;144;0;;1101
011305;144;0;;1101
017825;144;0;;1101
021929;144;0;;1101
018942;144;0;;1101
018460;144;0;;1101
014010;144;0;;1101
007932;144;0;;1101
018538;144;0;;1101
009313;144;0;;1101
021532;144;0;;1101
003535;144;0;;1101
001037;144;0;;0004
008596;144;0;;1101
001888;144;0;;1101
017826;144;0;;1101
021823;144;0;;1101
021128;144;0;;1101
002259;144;0;;1101
019886;144;0;;1101
011961;144;0;;1101
013740;144;0;;1101
020491;144;0;;1101
008500;144;0;;1101
014893;144;0;;1101
022779;144;0;;1101
000527;144;0;;1101
022253;144;0;;1101
022178;144;0;;1101
009103;144;0;;1101
009711;144;0;;1101
007994;144;0;;1101
003984;144;0;;1101
009105;144;0;;1101
001435;144;0;;1101
017153;144;0;;1101
020321;144;0;;1101
017827;144;0;;1101
008595;144;0;;1101
017822;144;0;;1101
021795;144;0;;1101
020240;144;0;;1101
011386;144;0;;1101
014949;144;0;;1101
015538;144;0;;1101
009364;144;0;;1101
004260;145;0;;1101
000987;145;0;;1101
001225;145;0;;1101
002040;145;0;;1101
020447;145;0;;1101
018024;145;0;;1101
020506;145;0;;1101
022214;145;0;;1101
009548;145;0;;1101
010218;145;0;;1101
017322;145.69;0;;1101
018580;146;0;;1101
018456;146;0;;1102
021619;146;0;;1101
001038;146;0;;1101
009182;147;0;;1101
020522;147;0;;1101
016046;147;0;;1101
010515;147;0;;1101
016844;147;0;;1101
013456;147;0;;1101
004115;148;0;;1101
012205;148;0;;1101
012833;148;0;;1101
008559;148;0;;1101
018291;148;0;;1101
000820;148;0;;1101
015572;149;0;;1101
019112;149;0;;1101
011368;149;0;;1101
019736;149;0;;1101
010056;149;0;;1101
015951;149;0;;1101
019743;149;0;;1101
011792;149;0;;1101
012297;149;0;;1101
004092;149;0;;1101
012660;149;0;;1101
004460;149;0;;1101
014921;150;0;;1101
020961;150;0;;1101
021741;150;0;;1101
011656;150;0;;1101
004003;150;0;;1101
008976;150;0;;1101
001758;150;0;;1101
002306;150;0;;1101
020667;150;0;;1101
011212;150;0;;1101
016013;150;0;;1101
017356;150;0;;1101
018943;150;0;;1101
022562;150;0;;1101
012827;150;0;;1101
002740;150;0;;1502
020960;150;0;;1101
020691;151;0;;1101
004016;151;0;;1101
003077;151;0;;1101
012828;151;0;;1101
003272;151;0;;1101
000395;151.905;0;;1101
003389;152;0;;1101
020405;152;0;;1101
003748;152;0;;1101
019934;152;0;;1101
016115;152.31;0;;1101
007710;153;0;;1101
014681;153;0;;1101
012837;153;0;;1101
003019;153;0;;1101
009962;153;0;;0004
001684;153;0;;1101
000934;153;0;;1101
021349;153;0;;1101
018696;153;0;;1101
003921;154;0;;1101
002430;154;0;;1101
013849;154;0;;1101
010297;154;0;;1101
021245;154;0;;1101
021338;154;0;;1101
017342;154;0;;1101
019170;154;0;;1101
022151;154;0;;1101
009715;154;0;;1101
017726;154;0;;1101
014874;154;0;;1101
018798;154;0;;1101
017191;155;0;;1101
015101;155;0;;1101
018175;155;0;;1101
018941;155;0;;1101
018541;155;0;;1101
020041;155;0;;1101
014023;155;0;;1101
019342;155;0;;1101
019484;155;0;;1101
019908;155;0;;1101
011628;155;0;;1101
016424;155;0;;1101
019530;155;0;;1101
000758;155;0;;1101
015688;155;0;;1101
014196;155;0;;1101
011500;155;0;;1101
001507;155;0;;1101
002037;155;0;;1101
017087;156;0;;1101
009716;156;0;;1101
021057;156;0;;1101
017112;156;0;;1101
020524;156;0;;1101
020528;156;0;;1101
005900;156;0;;1101
011627;156;0;;1101
021930;156;0;;1101
018693;156;0;;1101
016170;156;0;;1101
001672;156;0;;1101
019465;156;0;;1101
007823;156;0;;1101
016158;156;0;;1101
021477;156;0;;1101
005542;156;0;;1101
019775;156;0;;1101
019157;156;0;;1101
008837;156;0;;1101
015681;156;0;;1101
007671;156;0;;1101
011089;156;0;;1101
002467;156;0;;1101
016762;156;0;;1101
008643;156;0;;1101
020848;156;0;;1101
005512;156;0;;1101
006836;156;0;;1101
004534;156;0;;1101
018536;156;0;;1101
008575;156;0;;1101
009861;156;0;;1101
016763;156;0;;1101
018818;156;0;;1101
002847;156;0;;1101
020761;157;0;;1101
012563;157;0;;1101
014293;157;0;;1101
016430;157;0;;1101
020139;157;0;;1101
021023;157;0;;1101
011705;157;0;;1101
001359;157;0;;1101
020579;157;0;;1101
014963;157.01;0;;1101
015945;157.24;0;;1101
019386;158;0;;1101
020048;158;0;;1101
017859;158;0;;1101
012916;159;0;;0004
018872;159;0;;1101
018357;159;0;;1101
013695;159.31;0;;1101
000179;159.5;0;;0004
015183;160;0;;1101
012162;160;0;;1101
020844;160;0;;1101
017238;160;0;;1101
020209;160;0;;1101
006631;160;0;;1101
002425;160;0;;1101
017828;160;0;;1101
012233;160;0;;1101
020798;160;0;;1101
016700;160;0;;1101
021195;160;0;;1101
002462;160;0;;1101
021445;160;0;;1101
017680;160;0;;1101
014513;160;0;;1101
008542;160;0;;1101
018476;160;0;;1101
021859;160;0;;1101
000235;161;0;;1101
014870;161;0;;1101
010192;161;0;;1101
003285;161;0;;1101
019912;161;0;;1101
016092;162;0;;1101
009561;162;0;;1101
015342;162;0;;1102
013994;162;0;;1101
009719;162;0;;1101
016510;162;0;;1101
007570;162.83;0;;1101
017816;163;0;;1101
018680;163;0;;1101
010718;163;0;;1101
007766;163;0;;1101
013549;163;0;;1101
008909;163;0;;1101
016194;163;0;;1101
016766;163;0;;1101
017799;163;0;;1101
018324;163.865;0;;1101
021611;164;0;;1101
017510;164;0;;1101
013555;164;0;;1101
016887;164;0;;1101
017290;164;0;;1101
019227;164;0;;1101
000219;164;0;;1101
018999;164.3;0;;1101
003196;165;0;;1101
016135;165;0;;1101
009082;165;0;;1101
021666;165;0;;1101
012762;165;0;;1101
015662;165;0;;1101
015539;165;0;;1101
012334;165;0;;1101
001754;166;0;;1101
002075;166;0;;1101
015349;166;0;;1101
009234;166;0;;1101
000627;166;0;;1101
003197;166;0;;1101
019740;166;0;;1101
006784;166;0;;1101
019161;166;0;;1101
016853;166;0;;1101
002518;166;0;;1101
021076;166;0;;1101
005683;166;0;;1101
011375;166;0;;1101
000461;166;0;;1101
000450;166.09;0;;1101
002724;167;0;;1101
007138;167;0;;1101
020052;167;0;;1101
008880;167;0;;1101
017236;167;0;;1101
009709;167;0;;1101
015568;167;0;;1101
002617;167;0;;1101
008829;167;0;;1101
007070;167;0;;1101
